VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPassengersideNotes,SideCrashPicture,SideCrashVideo,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,SidePoleCrashRating,SidePolePicture,SidePoleVideo,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,FrontCrashDriversideNotes,SideCrashDriversideNotes,SidePoleNotes,SideCrashPassengersideSafetyConcern,FrontCrashPassengersideNotes,SideCrashDriversideSafetyConcern,NHTSARearviewVideoSystems,FrontCrashDriversideSafetyConcern,NHTSAElectronicStabilityControl,RolloverNotes,SidePoleSafetyConcern,FrontPassengersideSafetyConcern,_BATCH_ID_,_BATCH_LAST_RUN_
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,0,0,0,2015,SRT,CHALLENGER,2015 SRT Challenger 2 DR RWD,9780,Optional,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,0,0,0,2015,SRT,CHARGER,2015 SRT Charger 4 DR RWD,9361,Optional,Optional,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,0,0,1,2015,SRT,VIPER,2015 SRT Viper 2 DR RWD,9782,,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
,5,4,4,4,,,5,3,5,,,,5,Not Rated,0.071,0.0,5,,,0,0,0,2015,SUBARU,BRZ,2015 Subaru BRZ 2 DR RWD,9300,,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08313P082.jpg,5,4,5,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08313P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08313C019.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08317P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08317C013.wmv,4,Not Rated,0.169,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08319P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08319C013.wmv,147,1,0,2015,SUBARU,FORESTER,2015 Subaru Forester SUV AWD,9009,Optional,Optional,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
,5,4,4,4,,,5,5,5,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated",,,5,Not Rated,0.099,0.0,4,,,17,1,0,2015,SUBARU,IMPREZA,2015 Subaru Impreza 4 DR AWD,9254,Optional,Optional,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08590P079.jpg,5,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08590P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08590C017.wmv,5,5,5,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated",http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08185P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08185C011.wmv,5,Not Rated,0.099,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07718P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v07718C012.wmv,17,1,0,2015,SUBARU,IMPREZA,2015 Subaru Impreza SW AWD,9255,Optional,Optional,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
,5,5,5,5,,,5,5,5,,,,5,Not Rated,0.101,0.0,5,,,81,3,0,2015,SUBARU,LEGACY,2015 Subaru Legacy 4 DR AWD,9783,Optional,Optional,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08988P082.jpg,5,5,5,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08988P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08988C021.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08989P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08989C013.wmv,4,Not Rated,0.175,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08990P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08990C014.wmv,230,5,0,2015,SUBARU,OUTBACK,2015 Subaru Outback SUV AWD,9784,Optional,Optional,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,21,2,0,2015,SUBARU,WRX,2015 Subaru WRX 4 DR AWD,9785,,,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07755P079.jpg,4,4,4,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07755P078.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v07755C021.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08647P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08647C013.wmv,3,Not Rated,0.246,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08648P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08648C014.wmv,31,6,0,2015,TOYOTA,4RUNNER,2015 Toyota 4Runner SUV 2WD,9128,,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07755P079.jpg,4,4,4,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07755P078.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v07755C021.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08647P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08647C013.wmv,3,Not Rated,0.246,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08648P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08648C014.wmv,31,6,0,2015,TOYOTA,4RUNNER,2015 Toyota 4Runner SUV AWD,9127,,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09069P007.jpg,5,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09069P001.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09069C001.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08101P109.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08101C012.wmv,4,Not Rated,0.107,0.0,4,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08103C006.wmv,24,1,0,2015,TOYOTA,AVALON,2015 Toyota Avalon 4 DR FWD,9119,Optional,,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08545P079.jpg,5,4,4,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08545P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08545C017.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09001P109.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09001C012.wmv,4,Not Rated,0.111,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09004P075.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09004C012.wmv,80,1,0,2015,TOYOTA,CAMRY,2015 Toyota Camry 4 DR FWD,9121,Optional,Optional,"These ratings apply to vehicles produced on or after December 13, 2013",,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08407P087.jpg,5,5,5,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08407P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08407C016.wmv,5,5,5,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated.",http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08409P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08409C012.wmv,4,Not Rated,0.118,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08406P075.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08406C012.wmv,96,0,0,2015,TOYOTA,COROLLA,2015 Toyota Corolla 4 DR FWD Early Release,9123,,,"Frontal and overall ratings apply to the following vehicles: those built by TMMC (Canada) before November 20, 2014 (or with VIN number before 2T1BURHE0FC310357 ) or those built by TMMMS (Mississippi) before  November 24, 2014 (or with VIN number before  5YFBURHE6FP240976).",,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09065P006.jpg,5,5,5,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09065P001.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09065C001.wmv,5,5,5,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated.",http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08409P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08409C012.wmv,4,Not Rated,0.118,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08406P075.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08406C012.wmv,0,0,0,2015,TOYOTA,COROLLA,2015 Toyota Corolla 4 DR FWD Later Release,9831,,,"Frontal and overall ratings apply to the following vehicles: those built by TMMC (Canada) on or after November 20, 2014 (or with VIN number 2T1BURHE0FC310357 or later) or those built by TMMMS (Mississippi) on or after November 24, 2014 (or with VIN number 5YFBURHE6FP240976 or later).",,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08531P088.jpg,5,4,4,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08531P087.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08531C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08533P001.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08533C001.wmv,4,Not Rated,0.169,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08534P001.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08534C001.wmv,77,1,0,2015,TOYOTA,HIGHLANDER,2015 Toyota Highlander SUV AWD,9136,Optional,Optional,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08531P088.jpg,5,4,4,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08531P087.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08531C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08533P001.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08533C001.wmv,4,Not Rated,0.185,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08534P001.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08534C001.wmv,77,1,0,2015,TOYOTA,HIGHLANDER,2015 Toyota Highlander SUV FWD,9135,Optional,Optional,,,,,,,Standard,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08459P081.jpg,4,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08459P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08459C021.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08458P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08458C013.wmv,4,Not Rated,0.121,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08463P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08463C014.wmv,36,0,0,2015,TOYOTA,PRIUS,2015 Toyota Prius 5 HB FWD,9124,Optional,Optional,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08356P085.jpg,4,4,4,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08356P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08356C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08184P110.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08184C012.wmv,4,Not Rated,0.169,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08190P079.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08190C010.wmv,91,3,0,2015,TOYOTA,RAV4,2015 Toyota Rav4 SUV AWD Early Release,9130,,Optional,,,,,,,Optional,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09077P079.jpg,5,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09077P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09077C017.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09074P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09074C013.wmv,4,Not Rated,0.169,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09071P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09071C010.wmv,0,0,0,2015,TOYOTA,RAV4,2015 Toyota Rav4 SUV AWD Later Release,9836,,Optional,"Ratings apply to the following vehicles: those manufactured by Toyota Motor Corporation on or after 10/6/2014 with VINs greater than JTMYF9EV30J028704 (FWD) or JTMBF9EV4FJ016401 (AWD), those manufactured by Toyota Industries Corporation on or after 10/6/2014 with VINs greater than JTMYFREV6FD045102 (FWD) or JTMDFREV0FD105244 (AWD), and those manufactured by Toyota Motor Manufacturing Canada on or after 11/25/2014 with VINs greater than 2T3ZFREV2FW152932 (FWD) or 2T3RFREV7FW265754 (AWD).","Ratings apply to the following vehicles: those manufactured by Toyota Motor Corporation on or after 10/6/2014 with VINs greater than JTMYF9EV30J028704 (FWD) or JTMBF9EV4FJ016401 (AWD), those manufactured by Toyota Industries Corporation on or after 10/6/2014 with VINs greater than JTMYFREV6FD045102 (FWD) or JTMDFREV0FD105244 (AWD), and those manufactured by Toyota Motor Manufacturing Canada on or after 11/25/2014 with VINs greater than 2T3ZFREV2FW152932 (FWD) or 2T3RFREV7FW265754 (AWD).","Ratings apply to the following vehicles: those manufactured by Toyota Motor Corporation on or after 10/6/2014 with VINs greater than JTMYF9EV30J028704 (FWD) or JTMBF9EV4FJ016401 (AWD), those manufactured by Toyota Industries Corporation on or after 10/6/2014 with VINs greater than JTMYFREV6FD045102 (FWD) or JTMDFREV0FD105244 (AWD), and those manufactured by Toyota Motor Manufacturing Canada on or after 11/25/2014 with VINs greater than 2T3ZFREV2FW152932 (FWD) or 2T3RFREV7FW265754 (AWD).",,,,Optional,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08356P085.jpg,4,4,4,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08356P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08356C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08184P110.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08184C012.wmv,4,Not Rated,0.174,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08190P079.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08190C010.wmv,91,3,0,2015,TOYOTA,RAV4,2015 Toyota Rav4 SUV FWD Early Release,9129,,Optional,,,,,,,Optional,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09077P079.jpg,5,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09077P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09077C017.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09074P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09074C013.wmv,4,Not Rated,0.174,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09071P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09071C010.wmv,0,0,0,2015,TOYOTA,RAV4,2015 Toyota Rav4 SUV FWD Later Release,9835,,Optional,"Ratings apply to the following vehicles: those manufactured by Toyota Motor Corporation on or after 10/6/2014 with VINs greater than JTMYF9EV30J028704 (FWD) or JTMBF9EV4FJ016401 (AWD), those manufactured by Toyota Industries Corporation on or after 10/6/2014 with VINs greater than JTMYFREV6FD045102 (FWD) or JTMDFREV0FD105244 (AWD), and those manufactured by Toyota Motor Manufacturing Canada on or after 11/25/2014 with VINs greater than 2T3ZFREV2FW152932 (FWD) or 2T3RFREV7FW265754 (AWD).","Ratings apply to the following vehicles: those manufactured by Toyota Motor Corporation on or after 10/6/2014 with VINs greater than JTMYF9EV30J028704 (FWD) or JTMBF9EV4FJ016401 (AWD), those manufactured by Toyota Industries Corporation on or after 10/6/2014 with VINs greater than JTMYFREV6FD045102 (FWD) or JTMDFREV0FD105244 (AWD), and those manufactured by Toyota Motor Manufacturing Canada on or after 11/25/2014 with VINs greater than 2T3ZFREV2FW152932 (FWD) or 2T3RFREV7FW265754 (AWD).","Ratings apply to the following vehicles: those manufactured by Toyota Motor Corporation on or after 10/6/2014 with VINs greater than JTMYF9EV30J028704 (FWD) or JTMBF9EV4FJ016401 (AWD), those manufactured by Toyota Industries Corporation on or after 10/6/2014 with VINs greater than JTMYFREV6FD045102 (FWD) or JTMDFREV0FD105244 (AWD), and those manufactured by Toyota Motor Manufacturing Canada on or after 11/25/2014 with VINs greater than 2T3ZFREV2FW152932 (FWD) or 2T3RFREV7FW265754 (AWD).",,,,Optional,,,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.185,0.0,Not Rated,,,3,1,0,2015,TOYOTA,SEQUOIA,2015 Toyota Sequoia SUV 2WD,9134,,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.185,0.0,Not Rated,,,3,1,0,2015,TOYOTA,SEQUOIA,2015 Toyota Sequoia SUV 4WD,9133,,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09012P085.jpg,5,4,5,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09012P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09012C015.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09015P110.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09015C012.wmv,4,Not Rated,0.14,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09014P076.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09014C012.wmv,107,4,0,2015,TOYOTA,SIENNA,2015 Toyota Sienna VAN AWD,9132,Optional,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09012P085.jpg,5,4,5,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09012P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09012C015.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09015P110.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09015C012.wmv,4,Not Rated,0.14,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09014P076.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09014C012.wmv,107,4,0,2015,TOYOTA,SIENNA,2015 Toyota Sienna VAN FWD,9131,Optional,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07502P075.jpg,4,3,4,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07502P076.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v07502C019.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08991P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08991C013.wmv,4,Not Rated,0.147,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08996P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08996C014.wmv,46,4,0,2015,TOYOTA,TACOMA,2015 Toyota Tacoma PU/CC 2WD,9788,,,,,,,,,Optional,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07502P075.jpg,4,3,4,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v07502P076.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v07502C019.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08991P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08991C013.wmv,4,Not Rated,0.191,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08996P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08996C014.wmv,46,4,0,2015,TOYOTA,TACOMA,2015 Toyota Tacoma PU/CC 4WD,9790,,,,,,,,,Optional,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08049P005.jpg,4,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08049P079.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08049C001.wmv,4,4,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08992P109.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08992C013.wmv,4,Not Rated,0.147,0.0,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08994P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08994C014.wmv,46,4,0,2015,TOYOTA,TACOMA,2015 Toyota Tacoma PU/EC 2WD,9787,,,,,,,,,Optional,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08049P005.jpg,4,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08049P079.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08049C001.wmv,4,4,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08992P109.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08992C013.wmv,4,Not Rated,0.191,0.0,3,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08994P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08994C014.wmv,46,4,0,2015,TOYOTA,TACOMA,2015 Toyota Tacoma PU/EC 4WD,9789,,,,,,,,,Optional,,,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09029P088.jpg,4,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v09029P087.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v09029C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08559P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08559C013.wmv,3,Not Rated,0.219,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2015/v08561P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2015/v08561C013.wmv,16,3,0,2015,TOYOTA,TUNDRA,2015 Toyota Tundra PU/CC 2WD,9139,,,,,,,,,,,,,,,1.0,2020-12-12 23:03:37
